Date	Open_AMZN	High_AMZN	Low_AMZN	Close_AMZN	Volume_AMZN	AdjClose_AMZN	Return_AMZN	amazon_EMA6	amazon_EMA14	amazon_MoM6	amazon_MoM14	amazon_WIILR6	amazon_WIILR14	amazon_K%6	amazon_K%14	amazon_OBV	amazon_RSI6	amazon_RSI14	amazon_RoC6	amazon_RoC14	amazon_MA6	amazon_MA14
2010-02-02	118.790001	118.980003	114.400002	118.120003	23079700	118.120003	-0.00630941348592	122.678977236	124.769862467	-2.189995	-9.229995	0.761508509759	0.761508509759	0.238491490241	0.238491490241	-95860900.0	0.418263129048	0.313559433905	-0.0182029343895	-0.0724773862972	121.776668667	124.000715071
2010-02-03	117.120003	119.610001	116.559998	119.099998	12405900	119.099998	0.00829660493659	121.376413168	123.883214538	-0.380005	-10.010003	0.707154950475	0.707154950475	0.292845049525	0.292845049525	-83455000.0	0.428384667691	0.337899659659	-0.0031804903788	-0.0775308103359	121.7133345	123.285714857
2010-02-04	118.639999	120.330002	115.739998	115.940002	12784000	115.940002	-0.026532292637	120.726008835	123.245452333	-6.809998	-11.409996	0.882418120105	0.882418120105	0.117581879895	0.117581879895	-96239000.0	0.48769412824	0.319248752537	-0.055478598778	-0.0895955726674	120.578334833	122.470715143
2010-02-05	115.879997	117.650002	114.099998	117.389999	11024800	117.389999	0.012506442772	119.35857831	122.271392288	-8.64	-9.75	0.801996793567	0.801996793567	0.198003206433	0.198003206433	-85214200.0	0.277886359453	0.303884497726	-0.0685551064711	-0.0766871171676	119.138334833	121.774286571
2010-02-08	119.379997	121.0	116.559998	116.830002	9890200	116.830002	-0.00477039785987	118.796127079	121.62053985	-8.580002	-10.779999	0.833055962377	0.833055962377	0.166944037623	0.166944037623	-95104400.0	0.17999962074	0.339267987841	-0.0684156106079	-0.0844761297353	117.7083345	121.004286643
2010-02-09	118.199997	119.089996	117.0	118.029999	9223000	118.029999	0.0102713085634	118.234377056	120.98180147	-0.840004	-7.75	0.618659545411	0.766500410482	0.381340454589	0.233499589518	-85881400.0	0.180803164527	0.322813855616	-0.00706657675444	-0.0616155196503	117.568333833	120.450715214
2010-02-10	118.0	118.610001	116.0	117.360001	6233200	117.360001	-0.00567650602115	118.175983326	120.588227807	-0.760002	-9.260002	0.527535934048	0.803660575598	0.472464065952	0.196339424402	-92114600.0	0.448147786007	0.369922696821	-0.00643415154671	-0.073132220665	117.441666833	119.7892865
2010-02-11	117.209999	120.419998	116.5	120.089996	8343500	120.089996	0.023261715889	117.942845519	120.157797566	0.989998	-1.340004	0.131884599454	0.652246593817	0.868115400546	0.347753406183	-83771100.0	0.452618211018	0.343686516652	0.00831232591624	-0.011035197233	117.6066665	119.693571929
2010-02-12	118.989998	119.940002	117.5	119.660004	8073500	119.660004	-0.00358058135001	118.556317085	120.148757357	3.720002	-0.649994	0.19420226255	0.676095282497	0.80579773745	0.323904717503	-91844600.0	0.550665303307	0.475331263326	0.0320855781941	-0.00540265988534	118.226666833	119.647143786
2010-02-16	120.059998	120.5	117.18	117.529999	8932700	117.529999	-0.0178004757546	118.871656203	120.083590243	0.14	-1.950004	0.502898549884	0.794231959768	0.497101450116	0.205768040232	-100777300.0	0.764205588201	0.487722041376	0.00119260585393	-0.0163207562022	118.250000167	119.507857786
2010-02-17	117.07	117.129997	115.550003	116.309998	8944800	116.309998	-0.0103803370236	118.488325574	119.743111411	-0.520004	-6.440002	0.9380004	0.861896995486	0.0619996	0.138103004514	-109722100.0	0.509067376305	0.464890051712	-0.00445094574252	-0.0524643747454	118.163332833	119.047857643
2010-02-18	115.839996	118.510002	114.82	118.080002	9800100	118.080002	0.0152179866773	117.865946267	119.285362956	0.050003	-7.949997	0.488888781145	0.763727089165	0.511111218855	0.236272910835	-99922000.0	0.468973463924	0.374805404112	0.000423646534133	-0.0630801956921	118.171666667	118.480000714
2010-02-19	117.910004	119.089996	117.0	117.519997	7115600	117.519997	-0.00474258968932	117.927105048	119.124648162	0.159996	-7.890007	0.524648415493	0.794786701679	0.475351584507	0.205213298321	-107037600.0	0.502793465248	0.335811526927	0.00136329242192	-0.0629136970604	118.198332667	117.916428786
2010-02-22	117.370003	118.970001	116.18	118.010002	6807300	118.010002	0.0041695457157	117.810788463	118.910694674	-2.079994	-0.860001	0.438379929577	0.620470867711	0.561620070423	0.379529132289	-100230300.0	0.509049545464	0.336645702815	-0.0173202936904	-0.00723480254308	117.851667	117.855000143
2010-02-23	118.010002	119.25	116.510002	117.239998	7068200	117.239998	-0.00652490455851	117.867706616	118.790602317	-2.420006	-0.880005	0.573944014085	0.544927668137	0.426055985915	0.455072331863	-107298500.0	0.34242498347	0.476243049235	-0.0202240173751	-0.00745009293642	117.448332667	117.792142643
2010-02-24	117.959999	119.800003	117.150002	119.720001	7389900	119.720001	0.0211532159869	117.688361297	118.583855075	2.190002	0.620003	0.137323767606	0.185507047679	0.862676232394	0.814492952321	-99908600.0	0.325648585653	0.475717289264	0.0186335575481	0.00520573476416	117.813333	117.836428571
2010-02-25	118.169998	118.339996	115.849998	118.199997	9533400	118.199997	-0.0126963246517	118.268829784	118.735341198	1.889999	2.259995	0.321286151836	0.405797418609	0.678713848164	0.594202581391	-109442000.0	0.650205445196	0.515800281132	0.0162496692675	0.0194927976627	118.128332833	117.997856786
2010-02-26	117.879997	119.43	117.0	118.400002	5721600	118.400002	0.00169208972146	118.249163274	118.663961972	0.32	1.010003	0.281124529443	0.376811195127	0.718875470557	0.623188804873	-103720400.0	0.624505452881	0.562847444943	0.00271002705437	0.00860382493061	118.181666167	118.069999857
2010-03-01	118.699997	124.660004	117.529999	124.540001	13296500	124.540001	0.0518580987862	118.292260053	118.628767309	7.020004	7.709999	-1.19999797469	-0.572815695793	2.19999797469	1.57281569579	-90423900.0	0.526577958301	0.530185358471	0.059734548836	0.0659933139435	119.351666833	118.620714071
2010-03-02	125.010002	127.349998	124.800003	125.529999	12097500	125.529999	0.00794923712904	120.077328895	119.416931801	7.519997	7.5	-0.0987507840517	-0.0884140900756	1.09875078405	1.08841409008	-78326400.0	0.802585857611	0.672792315667	0.0637233867685	0.0635431675298	120.604999667	119.156428357
2010-03-03	125.400002	126.940002	124.43	125.889999	6440400	125.889999	0.00286784037973	121.635234639	120.232007428	8.650001	8.529998	0.126956434783	0.116520289947	0.873043565217	0.883479710053	-71886000.0	0.810743343829	0.669683119715	0.0737802895561	0.0726823272607	122.0466665	119.765713929
2010-03-04	125.980003	128.850006	125.57	128.529999	7509700	128.529999	0.0209706888631	122.850881599	120.986406304	8.809998	8.440003	-0.102608782609	-0.0941740772824	1.10260878261	1.09417407728	-64376300.0	0.869974094973	0.695731761605	0.0735883555497	0.0702806501884	123.5149995	120.368571286
2010-03-05	129.130005	129.449997	127.07	128.910004	6769300	128.910004	0.00295654713263	124.473486571	121.992218663	10.710007	9.25	-0.00461522792909	-0.00427640586896	1.00461522793	1.00427640587	-57607000.0	0.8717296852	0.694469891164	0.0906091985772	0.0773023540932	125.300000667	121.029285571
2010-03-08	128.300003	130.850006	127.709999	130.110001	5605900	130.110001	0.00930879654615	125.741062979	122.914590042	11.709999	12.580002	-0.053012382252	-0.0451130646165	1.05301238225	1.04511306462	-52001100.0	1.0	0.713625491096	0.0989020169104	0.107036519246	127.251667167	121.927857143
2010-03-09	129.589996	130.809998	127.970001	128.820007	6070800	128.820007	-0.00991464138103	126.989330985	123.873978169	4.280006	12.510009	0.152402247236	0.126637444802	0.847597752764	0.873362555198	-58071900.0	1.0	0.803571037301	0.0343665165058	0.107557468963	127.9650015	122.821429214
2010-03-10	129.110001	131.169998	128.479996	130.509995	5625700	130.509995	0.0131189870219	127.512381275	124.53344868	4.979996	12.429993	0.0529611654569	0.0212109090914	0.947038834543	0.978789090909	-52446200.0	0.811954062934	0.800865684468	0.0396717600547	0.105267554111	128.795000833	123.709285857
2010-03-11	130.449997	133.619995	130.360001	133.580002	7240800	133.580002	0.023523156215	128.368842339	125.330321523	7.690003	16.060005	-0.357567465154	-0.157310966057	1.35756746515	1.15731096606	-45205400.0	0.829365511885	0.800096301271	0.0610850985867	0.136657636232	130.076668	124.856429071
2010-03-12	134.199997	134.199997	131.179993	131.820007	6150800	131.820007	-0.0131755874656	129.8577451	126.43027892	3.290008	13.810005	0.223601132672	0.101293658069	0.776398867328	0.898706341931	-51356200.0	0.874391905504	0.845822540379	0.0255971992966	0.117024021405	130.625002667	125.842858
2010-03-15	131.699997	132.0	128.630005	131.130005	6329200	131.130005	-0.0052344254541	130.418391357	127.14890933	2.220001	13.890007	0.430574094211	0.167302025466	0.569425905789	0.832697974534	-57685400.0	0.675187055657	0.781951930664	0.017221324421	0.118474984962	130.995002833	126.835001357
2010-03-16	131.240005	132.289993	130.5	131.789993	4132500	131.789993	0.00503308148276	130.621709541	127.679722086	1.679992	12.069992	0.371341254651	0.131335375005	0.628658745349	0.868664624995	-53552900.0	0.61443324179	0.784514721571	0.012912089671	0.100818509014	131.2750015	127.697143643
2010-03-17	132.410004	132.690002	131.220001	131.339996	4358800	131.339996	-0.00341450052281	130.955504815	128.227758208	2.519989	13.139999	0.459069476128	0.155858373616	0.540930523872	0.844141626384	-57911700.0	0.591702880379	0.767153643593	0.0195620933323	0.111167507052	131.694999667	128.635715
2010-03-18	131.020004	132.850006	130.440002	132.759995	5021300	132.759995	0.0108116266427	131.065359439	128.642723247	2.25	14.359993	0.251748557387	0.0837210611141	0.748251442613	0.916278938886	-52890400.0	0.651442065285	0.805297729203	0.0172400588936	0.121283722613	132.069999667	129.661428786
2010-03-19	133.710007	133.710007	129.660004	130.350006	8905000	130.350006	-0.0181529759774	131.549541028	129.191692814	-3.229996	5.810005	0.691202249483	0.230953297055	0.308797750517	0.769046702945	-61795400.0	0.639751761121	0.815743460336	-0.0241802362003	0.0466517179488	131.531667	130.076429143
2010-03-22	130.199997	130.960007	128.639999	130.470001	5383400	130.470001	0.000920559988313	131.206816734	129.346134572	-1.350006	4.940002	0.66965913057	0.381780669943	0.33034086943	0.618219330057	-56412000.0	0.281460817838	0.652814769353	-0.0102412830247	0.039353158921	131.306666	130.429286429
2010-03-23	130.889999	130.940002	128.070007	129.259995	4213100	129.259995	-0.00927420855925	130.996297953	129.495983429	-1.87001	3.369996	0.875986269297	0.505629837962	0.124013730703	0.494370162038	-60625100.0	0.382607561431	0.636163560705	-0.0142607330794	0.0267693702976	130.994997667	130.670000429
2010-03-24	128.639999	129.399994	127.199997	128.039993	4696400	128.039993	-0.00943835716534	130.500211395	129.464518305	-3.75	-0.490006	1.00532163121	0.713789819394	-0.00532163120568	0.286210180606	-65321500.0	0.350875777156	0.588730983243	-0.0284543607192	-0.003812386243	130.369997667	130.635
2010-03-25	129.139999	136.910004	128.039993	134.729996	16209600	134.729996	0.0522493233813	129.797291854	129.274581598	3.39	5.819992	-0.156680097266	-0.0743336918655	1.15668009727	1.07433369187	-49111900.0	0.225475359547	0.486055577575	0.0258108733306	0.0451477140595	130.934997667	131.050713714
2010-03-26	134.899994	136.990005	133.759995	135.059998	6565700	135.059998	0.00244935804793	131.206635895	130.001970185	2.300003	4.949997	0.190525712288	0.190525712288	0.809474287712	0.809474287712	-42546200.0	0.629686364049	0.621859322892	0.0173245185796	0.0380447080313	131.3183315	131.404284929
2010-03-29	135.369995	136.630005	134.330002	135.119995	4626900	135.119995	0.000444224795561	132.307596497	130.676373894	4.769989	6.299988	0.191012101318	0.191012101318	0.808987898682	0.808987898682	-37919300.0	0.595993471451	0.607562018668	0.0365936998883	0.0489053536536	132.113329667	131.854284071
2010-03-30	135.740005	138.190002	135.360001	136.580002	6192700	136.580002	0.0108052623892	133.111138926	131.268856708	6.110001	6.070007	0.0418797410584	0.0418797410584	0.958120258942	0.958120258942	-31726600.0	0.747662851681	0.644628022904	0.0468306963529	0.0465099014064	133.131663167	132.287856
2010-03-31	136.0	136.800003	134.479996	135.770004	4600600	135.770004	-0.00593057540005	134.102242662	131.977009413	6.510009	2.190002	0.220199899818	0.220199899818	0.779800100182	0.779800100182	-36327200.0	0.778486396147	0.640835501123	0.0503636798067	0.0163946845876	134.216664667	132.444284714
2010-04-01	135.800003	136.509995	131.179993	131.809998	8785800	131.809998	-0.0291670168913	134.578745901	132.482742025	3.770005	-0.010009	0.580527852353	0.580527852353	0.419472147647	0.419472147647	-45113000.0	0.807947183394	0.556765273992	0.0294439644338	-7.59292934949e-05	134.844998833	132.443569786
2010-04-05	132.850006	133.740005	130.779999	131.490005	5816500	131.490005	-0.00242768382411	133.787675072	132.393042822	-3.239991	0.36	0.660097641293	0.609644581599	0.339902358707	0.390355418401	-50929500.0	0.641622889474	0.499767124146	-0.0240480301061	0.00274536708818	134.305000333	132.469284071
2010-04-06	131.229996	136.0	131.179993	135.559998	7950300	135.559998	0.0309528697638	133.131197909	132.272637779	0.5	3.770005	0.354926172095	0.23930871733	0.645073827905	0.76069128267	-42979200.0	0.266571354508	0.508522734536	0.00370205839926	0.0286061552488	134.388333667	132.738570143
2010-04-07	135.960007	136.080002	133.860001	134.869995	5945400	134.869995	-0.0050900192548	133.825140792	132.710952475	-0.25	3.529999	0.44804394816	0.30209331115	0.55195605184	0.69790668885	-48924600.0	0.523408252851	0.576844822625	-0.00185020729167	0.0268768014886	134.346667	132.990712929
2010-04-08	134.710007	141.25	134.710007	140.960007	12689100	140.960007	0.0451546839607	134.123670566	132.998824812	4.380005	8.200012	-0.373819686713	-0.252047656029	1.37381968671	1.25204765603	-36235500.0	0.488947833775	0.571255551021	0.03206915314	0.0617656847607	135.076667833	133.576428071
2010-04-09	140.720001	141.330002	139.070007	140.059998	6011100	140.059998	-0.00638485354218	136.076909547	134.06031577	4.289994	9.709992	0.113658250844	0.0846976331606	0.886341749156	0.915302366839	-42246600.0	0.637390327042	0.639266479769	0.0315975095648	0.0744916881707	135.791666833	134.269998929
2010-04-12	140.0	142.910004	139.679993	141.199997	5445300	141.199997	0.00813936181835	137.214934819	134.860273401	9.389999	10.729996	0.0123227453111	0.00920063368697	0.987677254689	0.990799366313	-36801300.0	0.633811282534	0.673827120677	0.071238897978	0.08224109694	137.356666667	135.036427214
2010-04-13	141.229996	141.979996	139.119995	140.160004	4785500	140.160004	-0.0073653896749	138.353524014	135.705569881	8.669999	10.900009	0.226710541339	0.175047662296	0.773289458661	0.824952337704	-41586800.0	0.855412286244	0.685319255282	0.065936563011	0.084326237209	138.8016665	135.814999286
2010-04-14	140.339996	144.5	139.199997	144.279999	7900300	144.279999	0.0293949406565	138.869661153	136.29949443	8.720001	16.240006	-0.116794008122	-0.0872052444025	1.11679400812	1.0872052444	-33686500.0	0.811198614445	0.689367660902	0.064325768137	0.126835417743	140.255	136.974999714
2010-04-15	144.550003	147.089996	144.0	145.820007	7829600	145.820007	0.0106737455689	140.415471966	137.363561706	10.950012	11.090011	-0.124060819931	-0.0801948018613	1.12406081993	1.08019480186	-25856900.0	0.811873896237	0.756313145103	0.0811893853781	0.0823128577841	142.080002	137.767143357
2010-04-16	144.880005	147.169998	141.449997	142.169998	8396800	142.169998	-0.0250309204827	141.959624833	138.491087745	1.209991	7.11	0.397415377348	0.30165535898	0.602584622652	0.69834464102	-34253700.0	0.869184092586	0.70900875857	0.00858393118553	0.0526432704375	142.281667167	138.2750005
2010-04-19	142.350006	143.669998	139.130005	142.429993	6022000	142.429993	0.00182876136778	142.019731452	138.981609112	2.369995	7.309998	0.585186452676	0.289201054863	0.414813547324	0.710798945137	-28231700.0	0.548829286943	0.619095389611	0.0169212839772	0.0541000464069	142.676666333	138.797143214
2010-04-20	143.830002	144.639999	142.100006	144.199997	4311700	144.199997	0.0124271858948	142.136949037	139.441393631	3.0	7.619995	0.368944086108	0.18120812576	0.631055913892	0.81879187424	-23920000.0	0.600850859647	0.621630501411	0.0212464593749	0.0557914400968	143.176666333	139.341428571
2010-04-21	145.169998	149.0	143.520004	146.429993	7374400	146.429993	0.0154646050374	142.726391312	140.07587408	6.269989	10.659989	0.0919260526984	0.0451497892099	0.908073947302	0.95485021079	-16545600.0	0.621163127249	0.625493918531	0.0447345092827	0.078515052559	144.2216645	140.102856357
2010-04-22	147.009995	151.089996	145.880005	150.089996	15165800	150.089996	0.0249948997812	143.784563223	140.923089936	5.809997	18.279998	-0.110435314304	-0.0598241460031	1.1104353143	1.059824146	-1379800.0	0.731023793871	0.667715292142	0.0402689010276	0.138684457002	145.189997333	141.4085705
2010-04-23	145.380005	149.089996	142.419998	143.630005	18975200	143.630005	-0.0430407833444	145.586115445	142.145344078	-2.190002	12.14	0.623745536263	0.367306356569	0.376254463737	0.632693643431	-20355000.0	0.721586207186	0.790342932525	-0.0150185289732	0.0923264091442	144.824997	142.275713357
2010-04-26	143.199997	147.729996	142.899994	147.110001	9318300	147.110001	0.0242288928417	145.027226746	142.343298867	4.940003	11.550003	0.332775752089	0.199899266715	0.667224247911	0.800100733285	-11036700.0	0.439267824655	0.661350302671	0.0347471553035	0.085202147908	145.648330833	143.100713571
2010-04-27	145.550003	146.440002	141.110001	142.020004	8639000	142.020004	-0.0345999385861	145.622305105	142.978859152	-0.409989	7.150009	0.75836110579	0.526407117356	0.24163889421	0.473592882644	-19675700.0	0.638298072479	0.655954617137	-0.00287852994559	0.0530140821908	145.579999333	143.6114285
2010-04-28	142.589996	142.75	138.690002	139.350006	9235300	139.350006	-0.0188001543783	144.593076218	142.851011798	-4.849991	-1.610001	1.17635229276	0.716727587546	-0.176352292762	0.283272412454	-28911000.0	0.490965420121	0.586290221964	-0.0336337801727	-0.0114216864362	144.7716675	143.496428429
2010-04-29	140.089996	142.449997	139.789993	141.729996	6314200	141.729996	0.0170792242377	143.095056155	142.384211025	-4.699997	1.669998	0.754839074922	0.754839074922	0.245160925078	0.245160925078	-22596800.0	0.397202312287	0.478821345745	-0.0320972288785	0.0119234472644	143.988334667	143.615714
2010-04-30	141.399994	141.399994	136.910004	137.100006	6113500	137.100006	-0.0326676789012	142.705038968	142.296982355	-12.98999	-4.099991	1.12822554592	1.12822554592	-0.128225545916	-0.128225545916	-28710300.0	0.401010910921	0.521144582167	-0.0865480068372	-0.029036764073	141.823336333	143.3228575
2010-05-03	137.199997	139.440002	136.110001	137.490005	5654600	137.490005	0.00284463153123	141.103600977	141.604052174	-6.14	-2.669999	0.952380839002	0.959097226571	0.0476191609978	0.0409027734289	-23055700.0	0.237150749159	0.452303462788	-0.0427487278859	-0.0190496498559	140.800003	143.132143286
2010-05-04	135.619995	135.809998	128.380005	129.830002	12667800	129.830002	-0.0557131625677	140.071144984	141.055512551	-17.279999	-14.449997	1.5404476508	1.41922570735	-0.540447650795	-0.419225707352	-35723500.0	0.33530016411	0.468462073834	-0.117463115237	-0.100152461188	137.920003167	142.100000643
2010-05-05	128.0	131.610001	127.550003	130.929993	9458100	130.929993	0.00847254858704	137.145104131	139.558777811	-11.090011	-14.890014	0.858804627708	0.887715147047	0.141195372292	0.112284852953	-26265400.0	0.121384390528	0.342489605238	-0.0780876685513	-0.102112284222	136.071668	141.036428214
2010-05-06	130.0	132.330002	120.599998	128.710007	10189000	128.710007	-0.0169555191223	135.369358094	138.40827317	-10.639999	-13.459991	0.923683932306	0.950721990444	0.076316067694	0.0492780095559	-36454400.0	0.205522355823	0.336121214453	-0.0763544925861	-0.0946753266466	134.298334833	140.075000286
2010-05-07	127.970001	131.179993	123.760002	124.980003	11927600	124.980003	-0.0289799067449	133.466686353	137.115171014	-16.749993	-17.44999	0.799542096089	0.856346169652	0.200457903911	0.143653830348	-48382000.0	0.210554332575	0.347045344767	-0.118182413552	-0.12251625962	131.506669333	138.828572429
2010-05-10	129.729996	132.210007	129.259995	131.289993	6806100	131.289993	0.0504879968678	131.04191968	135.497148612	-5.810013	-12.910004	0.486057833857	0.649393384677	0.513942166143	0.350606615323	-41575900.0	0.0755191099349	0.316199609066	-0.0423779193708	-0.0895284623342	130.538333833	137.906429286
2010-05-11	129.949997	133.080002	128.470001	130.460007	6044100	130.460007	-0.00632177655764	131.112797772	134.93619453	-7.029998	-15.969986	0.476645068653	0.676614967308	0.523354931347	0.323385032692	-47620000.0	0.364315265601	0.375889056118	-0.0511309749389	-0.109062260216	129.3666675	136.765716
2010-05-12	131.410004	134.130005	129.679993	133.869995	5904500	133.869995	0.0261381865479	130.926286123	134.339369526	4.039993	-16.220001	0.127547863248	0.56477540602	0.872452136752	0.43522459398	-41715500.0	0.339130186051	0.342224758132	0.0311175609471	-0.108068501781	130.039999667	135.6071445
2010-05-13	133.929993	136.990005	131.0	131.470001	5940200	131.470001	-0.0179277962922	131.767345802	134.276786256	0.540008	-12.160004	0.196600341744	0.618462486379	0.803399658256	0.381537513621	-47655700.0	0.614772887074	0.338959190732	0.00412440257291	-0.0846620035974	130.130001	134.738572786
2010-05-14	130.360001	131.0	126.760002	128.529999	5277800	128.529999	-0.0223625312059	131.682390144	133.902548222	-0.180008	-18.580002	0.51616854099	0.70770359069	0.48383145901	0.29229640931	-52933500.0	0.514285965231	0.368682212614	-0.00139855481478	-0.12630006032	130.099999667	133.411429786
2010-05-17	128.240005	129.949997	125.800003	128.910004	5642200	128.910004	0.00295654713263	130.78170696	133.186208326	3.930001	-13.11	0.610733119259	0.67840539034	0.389266880741	0.32159460966	-47291300.0	0.495412631746	0.296983880085	0.0314450384515	-0.0923109395209	130.754999833	132.475001214
2010-05-18	130.139999	131.25	125.510002	126.279999	5256900	126.279999	-0.0204018688883	130.246934686	132.616047749	-5.009994	-13.070007	0.957104922769	0.74356656943	0.0428950772305	0.25643343057	-52548200.0	0.620774722011	0.340316399109	-0.0381597552526	-0.0937926547344	129.920000833	131.541429286
